file_type,original_file_size,compression_method,compressed_file_size,compression_ratio
2,255980,0,255980,0.0000000000
2,242993,1,243078,-0.0003498043
2,242993,2,483196,-0.9885181878
2,242993,3,243136,-0.0005884943
2,242993,0,242993,0.0000000000
2,252926,1,253032,-0.0004190949
2,252926,2,502860,-0.9881704530
2,252926,3,253072,-0.0005772439
2,252926,0,252926,0.0000000000
2,228980,1,229076,-0.0004192506
2,228980,2,455082,-0.9874312167
2,228980,3,229124,-0.0006288759
2,228980,0,228980,0.0000000000
2,235004,1,235105,-0.0004297799
2,235004,2,467182,-0.9879746728
2,235004,3,235148,-0.0006127555
2,235004,0,235004,0.0000000000
2,309049,1,309170,-0.0003915237
2,309049,2,612784,-0.9828053157
2,309049,3,309200,-0.0004885957
2,309049,0,309049,0.0000000000
2,208602,1,208693,-0.0004362374
2,208602,2,414954,-0.9892139097
2,208602,3,208744,-0.0006807221
2,208602,0,208602,0.0000000000
2,226179,1,226254,-0.0003315958
2,226179,2,449282,-0.9864001521
2,226179,3,226320,-0.0006234001
2,226179,0,226179,0.0000000000
2,202447,1,202538,-0.0004495004
2,202447,2,402732,-0.9893206617
2,202447,3,202588,-0.0006964786
2,202447,0,202447,0.0000000000
2,208161,1,208252,-0.0004371616
2,208161,2,414196,-0.9897867516
2,208161,3,208304,-0.0006869683
2,208161,0,208161,0.0000000000
2,364708,1,364778,-0.0001919344
2,364708,2,723502,-0.9837842877
2,364708,3,364684,0.0000658061
2,364708,0,364708,0.0000000000
2,216370,1,216466,-0.0004436844
2,216370,2,430370,-0.9890465406
2,216370,3,216512,-0.0006562832
2,216370,0,216370,0.0000000000
2,372756,1,372778,-0.0000590198
2,372756,2,738942,-0.9823745292
2,372756,3,372752,0.0000107309
2,372756,0,372756,0.0000000000
2,220280,1,220376,-0.0004358090
2,220280,2,438100,-0.9888323951
2,220280,3,220424,-0.0006537135
2,220280,0,220280,0.0000000000
2,273115,1,273226,-0.0004064222
2,273115,2,542022,-0.9845925709
2,273115,3,273260,-0.0005309119
2,273115,0,273115,0.0000000000
2,275743,1,275703,0.0001450626
2,275743,2,546790,-0.9829696493
2,275743,3,275660,0.0003010049
2,275743,0,275743,0.0000000000
2,257672,1,257778,-0.0004113757
2,257672,2,512916,-0.9905771679
2,257672,3,257816,-0.0005588500
2,257672,0,257672,0.0000000000
2,233760,1,233861,-0.0004320671
2,233760,2,464724,-0.9880390144
2,233760,3,233904,-0.0006160164
2,233760,0,233760,0.0000000000
2,249812,1,249893,-0.0003242438
2,249812,2,495718,-0.9843642419
2,249812,3,249956,-0.0005764335
2,249812,0,249812,0.0000000000
2,240069,1,240170,-0.0004207124
2,240069,2,477112,-0.9873952905
2,240069,3,240212,-0.0005956621
2,240069,0,240069,0.0000000000
2,201835,1,201926,-0.0004508633
2,201835,2,401242,-0.9879703718
2,201835,3,201976,-0.0006985904
2,201835,0,201835,0.0000000000
2,349472,1,349562,-0.0002575314
2,349472,2,692788,-0.9823848549
2,349472,3,349552,-0.0002289168
2,349472,0,349472,0.0000000000
2,241327,1,241428,-0.0004185193
2,241327,2,479612,-0.9873946968
2,241327,3,241468,-0.0005842695
2,241327,0,241327,0.0000000000
2,244320,1,244421,-0.0004133923
2,244320,2,485862,-0.9886296660
2,244320,3,244464,-0.0005893910
2,244320,0,244320,0.0000000000
2,245547,1,245610,-0.0002565700
2,245547,2,487454,-0.9851759541
2,245547,3,245692,-0.0005905183
2,245547,0,245547,0.0000000000
2,334106,1,334158,-0.0001556392
2,334106,2,662532,-0.9829994074
2,334106,3,334232,-0.0003771258
2,334106,0,334106,0.0000000000
2,206520,1,206611,-0.0004406353
2,206520,2,410846,-0.9893763316
2,206520,3,206664,-0.0006972690
2,206520,0,206520,0.0000000000
2,199555,1,199623,-0.0003407582
2,199555,2,396190,-0.9853674426
2,199555,3,199696,-0.0007065721
2,199555,0,199555,0.0000000000
2,296445,1,296405,0.0001349323
2,296445,2,587920,-0.9832346641
2,296445,3,296136,0.0010423519
2,296445,0,296445,0.0000000000
2,258189,1,258295,-0.0004105520
2,258189,2,512694,-0.9857313828
2,258189,3,258336,-0.0005693504
2,258189,0,258189,0.0000000000
2,248796,1,248850,-0.0002170453
2,248796,2,494288,-0.9867200437
2,248796,3,248940,-0.0005787874
2,248796,0,248796,0.0000000000
2,289850,1,289966,-0.0004002070
2,289850,2,576534,-0.9890771088
2,289850,3,289996,-0.0005037088
2,289850,0,289850,0.0000000000
2,258546,1,258652,-0.0004099851
2,258546,2,514256,-0.9890309655
2,258546,3,258692,-0.0005646964
2,258546,0,258546,0.0000000000
2,415804,1,415778,0.0000625295
2,415804,2,824202,-0.9821887235
2,415804,3,415372,0.0010389510
2,415804,0,415804,0.0000000000
2,312787,1,312902,-0.0003676623
2,312787,2,621648,-0.9874483275
2,312787,3,312940,-0.0004891508
2,312787,0,312787,0.0000000000
2,293661,1,293769,-0.0003677710
2,293661,2,582106,-0.9822380228
2,293661,3,293808,-0.0005005772
2,293661,0,293661,0.0000000000
2,251862,1,251968,-0.0004208654
2,251862,2,500516,-0.9872628662
2,251862,3,252008,-0.0005796825
2,251862,0,251862,0.0000000000
2,248143,1,248056,0.0003506043
2,248143,2,492464,-0.9845975909
2,248143,3,248288,-0.0005843405
2,248143,0,248143,0.0000000000
2,242691,1,242792,-0.0004161671
2,242691,2,482908,-0.9898059673
2,242691,3,242832,-0.0005809857
2,242691,0,242691,0.0000000000
2,310274,1,310395,-0.0003899779
2,310274,2,616940,-0.9883715684
2,310274,3,310428,-0.0004963355
2,310274,0,310274,0.0000000000
2,257751,1,257857,-0.0004112496
2,257751,2,512090,-0.9867624180
2,257751,3,257896,-0.0005625584
2,257751,0,257751,0.0000000000
2,227427,1,227523,-0.0004221135
2,227427,2,452580,-0.9900011872
2,227427,3,227568,-0.0006199792
2,227427,0,227427,0.0000000000
2,313350,1,313428,-0.0002489229
2,313350,2,622032,-0.9851029201
2,313350,3,313504,-0.0004914632
2,313350,0,313350,0.0000000000
2,242548,1,242649,-0.0004164124
2,242548,2,482150,-0.9878539506
2,242548,3,242692,-0.0005936969
2,242548,0,242548,0.0000000000
2,228000,1,228096,-0.0004210526
2,228000,2,453152,-0.9875087719
2,228000,3,228144,-0.0006315789
2,228000,0,228000,0.0000000000
2,256719,1,256676,0.0001674983
2,256719,2,509824,-0.9859223509
2,256719,3,256864,-0.0005648199
2,256719,0,256719,0.0000000000
2,304218,1,304339,-0.0003977411
2,304218,2,604738,-0.9878442433
2,304218,3,304364,-0.0004799190
2,304218,0,304218,0.0000000000
2,236620,1,236721,-0.0004268447
2,236620,2,470202,-0.9871608486
2,236620,3,236764,-0.0006085707
2,236620,0,236620,0.0000000000
2,252719,1,252819,-0.0003956964
2,252719,2,501528,-0.9845282705
2,252719,3,252864,-0.0005737598
2,252719,0,252719,0.0000000000
2,208963,1,209054,-0.0004354838
2,208963,2,415444,-0.9881222992
2,208963,3,209104,-0.0006747606
2,208963,0,208963,0.0000000000
2,216995,1,217091,-0.0004424065
2,216995,2,431450,-0.9882946612
2,216995,3,217136,-0.0006497846
2,216995,0,216995,0.0000000000
2,335723,1,335592,0.0003902026
2,335723,2,665494,-0.9822710985
2,335723,3,335184,0.0016054902
2,335723,0,335723,0.0000000000
2,250774,1,250880,-0.0004226913
2,250774,2,498480,-0.9877658768
2,250774,3,250920,-0.0005821975
2,250774,0,250774,0.0000000000
2,251064,1,251126,-0.0002469490
2,251064,2,498796,-0.9867284836
2,251064,3,251208,-0.0005735589
2,251064,0,251064,0.0000000000
2,268709,1,268820,-0.0004130863
2,268709,2,534672,-0.9897807666
2,268709,3,268856,-0.0005470602
2,268709,0,268709,0.0000000000
2,249565,1,249647,-0.0003285717
2,249565,2,495742,-0.9864243784
2,249565,3,249712,-0.0005890249
2,249565,0,249565,0.0000000000
2,330824,1,330882,-0.0001753198
2,330824,2,657208,-0.9865789665
2,330824,3,330872,-0.0001450923
2,330824,0,330824,0.0000000000
2,266582,1,266693,-0.0004163822
2,266582,2,529756,-0.9872159411
2,266582,3,266728,-0.0005476739
2,266582,0,266582,0.0000000000
2,245188,1,245289,-0.0004119288
2,245188,2,487738,-0.9892409090
2,245188,3,245332,-0.0005873044
2,245188,0,245188,0.0000000000
2,287294,1,287401,-0.0003724408
2,287294,2,570270,-0.9849701003
2,287294,3,287440,-0.0005081902
2,287294,0,287294,0.0000000000
2,251160,1,251266,-0.0004220417
2,251160,2,498976,-0.9866857780
2,251160,3,251304,-0.0005733397
2,251160,0,251160,0.0000000000
2,243602,1,243703,-0.0004146107
2,243602,2,484162,-0.9875124178
2,243602,3,243748,-0.0005993383
2,243602,0,243602,0.0000000000
2,230051,1,230147,-0.0004172988
2,230051,2,457350,-0.9880374352
2,230051,3,230192,-0.0006129076
2,230051,0,230051,0.0000000000
2,204968,1,205059,-0.0004439717
2,204968,2,407754,-0.9893544358
2,204968,3,205112,-0.0007025487
2,204968,0,204968,0.0000000000
2,208158,1,208225,-0.0003218709
2,208158,2,413574,-0.9868273139
2,208158,3,208300,-0.0006821741
2,208158,0,208158,0.0000000000
2,305123,1,305244,-0.0003965614
2,305123,2,605864,-0.9856385785
2,305123,3,305276,-0.0005014371
2,305123,0,305123,0.0000000000
2,249043,1,249140,-0.0003894910
2,249043,2,494966,-0.9874720430
2,249043,3,249188,-0.0005822288
2,249043,0,249043,0.0000000000
2,305142,1,305263,-0.0003965367
2,305142,2,605976,-0.9858819828
2,305142,3,305296,-0.0005046831
2,305142,0,305142,0.0000000000
2,204176,1,204267,-0.0004456939
2,204176,2,405930,-0.9881376851
2,204176,3,204320,-0.0007052739
2,204176,0,204176,0.0000000000
2,247139,1,247245,-0.0004289084
2,247139,2,490678,-0.9854332987
2,247139,3,247284,-0.0005867144
2,247139,0,247139,0.0000000000
2,213633,1,213729,-0.0004493688
2,213633,2,425080,-0.9897674985
2,213633,3,213776,-0.0006693722
2,213633,0,213633,0.0000000000
2,217616,1,217712,-0.0004411440
2,217616,2,432992,-0.9897066392
2,217616,3,217760,-0.0006617161
2,217616,0,217616,0.0000000000
2,236381,1,236482,-0.0004272763
2,236381,2,470614,-0.9909129752
2,236381,3,236524,-0.0006049556
2,236381,0,236381,0.0000000000
2,197063,1,197150,-0.0004414832
2,197063,2,391976,-0.9890897835
2,197063,3,197204,-0.0007155072
2,197063,0,197063,0.0000000000
2,247765,1,247871,-0.0004278248
2,247765,2,492324,-0.9870603193
2,247765,3,247912,-0.0005933041
2,247765,0,247765,0.0000000000
2,217933,1,218029,-0.0004405024
2,217933,2,433386,-0.9886203558
2,217933,3,218076,-0.0006561650
2,217933,0,217933,0.0000000000
2,375718,1,375853,-0.0003593120
2,375718,2,744638,-0.9819066427
2,375718,3,375808,-0.0002395414
2,375718,0,375718,0.0000000000
2,310654,1,310760,-0.0003412156
2,310654,2,616098,-0.9832289299
2,310654,3,310808,-0.0004957284
2,310654,0,310654,0.0000000000
2,224222,1,224318,-0.0004281471
2,224222,2,445898,-0.9886451820
2,224222,3,224364,-0.0006333009
2,224222,0,224222,0.0000000000
2,209692,1,209783,-0.0004339698
2,209692,2,417304,-0.9900806898
2,209692,3,209836,-0.0006867215
2,209692,0,209692,0.0000000000
2,213630,1,213726,-0.0004493751
2,213630,2,424854,-0.9887375369
2,213630,3,213772,-0.0006647007
2,213630,0,213630,0.0000000000
2,225318,1,225414,-0.0004260645
2,225318,2,447926,-0.9879725543
2,225318,3,225460,-0.0006302204
2,225318,0,225318,0.0000000000
2,307591,1,307695,-0.0003381113
2,307591,2,610392,-0.9844273727
2,307591,3,307744,-0.0004974138
2,307591,0,307591,0.0000000000
2,321076,1,321202,-0.0003924305
2,321076,2,638596,-0.9889247406
2,321076,3,321228,-0.0004734082
2,321076,0,321076,0.0000000000
2,221737,1,221833,-0.0004329453
2,221737,2,441250,-0.9899700997
2,221737,3,221880,-0.0006449082
2,221737,0,221737,0.0000000000
2,262872,1,262978,-0.0004032381
2,262872,2,522010,-0.9857953681
2,262872,3,263016,-0.0005477951
2,262872,0,262872,0.0000000000
2,235995,1,236096,-0.0004279752
2,235995,2,469204,-0.9881946651
2,235995,3,236136,-0.0005974703
2,235995,0,235995,0.0000000000
2,255806,1,255912,-0.0004143765
2,255806,2,508618,-0.9882958179
2,255806,3,255952,-0.0005707450
2,255806,0,255806,0.0000000000
2,230453,1,230554,-0.0004382672
2,230453,2,458732,-0.9905664062
2,230453,3,230596,-0.0006205170
2,230453,0,230453,0.0000000000
2,327900,1,328010,-0.0003354681
2,327900,2,650972,-0.9852759988
2,327900,3,328040,-0.0004269594
2,327900,0,327900,0.0000000000
2,364295,1,364385,-0.0002470525
2,364295,2,721918,-0.9816851727
2,364295,3,364040,0.0006999822
2,364295,0,364295,0.0000000000
2,320438,1,320539,-0.0003151936
2,320438,2,635924,-0.9845461525
2,320438,3,320592,-0.0004805922
2,320438,0,320438,0.0000000000
2,273747,1,273854,-0.0003908719
2,273747,2,544326,-0.9884272704
2,273747,3,273892,-0.0005296862
2,273747,0,273747,0.0000000000
2,215355,1,215451,-0.0004457756
2,215355,2,428494,-0.9897100137
2,215355,3,215496,-0.0006547329
2,215355,0,215355,0.0000000000
2,269343,1,269403,-0.0002227643
2,269343,2,533558,-0.9809610794
2,269343,3,269480,-0.0005086451
2,269343,0,269343,0.0000000000
2,326706,1,326824,-0.0003611810
2,326706,2,648664,-0.9854670560
2,326706,3,326860,-0.0004713718
2,326706,0,326706,0.0000000000
2,330485,1,330461,0.0000726205
2,330485,2,655740,-0.9841747734
2,330485,3,330256,0.0006929210
2,330485,0,330485,0.0000000000
2,353289,1,353224,0.0001839853
2,353289,2,699728,-0.9806107747
2,353289,3,352872,0.0011803368
2,353289,0,353289,0.0000000000
2,283145,1,283261,-0.0004096841
2,283145,2,562252,-0.9857387558
2,283145,3,283292,-0.0005191686
2,283145,0,283145,0.0000000000
2,223055,1,223151,-0.0004303871
2,223055,2,443358,-0.9876622358
2,223055,3,223196,-0.0006321311
2,223055,0,223055,0.0000000000
2,306980,1,307089,-0.0003550720
2,306980,2,609106,-0.9841878950
2,306980,3,307132,-0.0004951463
2,306980,0,306980,0.0000000000
2,284383,1,284497,-0.0004008678
2,284383,2,564438,-0.9847810875
2,284383,3,284528,-0.0005098758
2,284383,0,284383,0.0000000000
2,400290,1,400354,-0.0001598841
2,400290,2,793976,-0.9835019611
2,400290,3,400448,-0.0003947138
2,400290,0,400290,0.0000000000
2,211829,1,211920,-0.0004295918
2,211829,2,421364,-0.9891705102
2,211829,3,211972,-0.0006750728
2,211829,0,211829,0.0000000000
2,239106,1,239207,-0.0004224068
2,239106,2,475522,-0.9887497595
2,239106,3,239248,-0.0005938789
2,239106,0,239106,0.0000000000
2,242534,1,242635,-0.0004164365
2,242534,2,482120,-0.9878450032
2,242534,3,242676,-0.0005854849
2,242534,0,242534,0.0000000000
2,250844,1,250950,-0.0004225734
2,250844,2,498674,-0.9879845641
2,250844,3,250988,-0.0005740620
2,250844,0,250844,0.0000000000
2,327150,1,327276,-0.0003851444
2,327150,2,649668,-0.9858413572
2,327150,3,327304,-0.0004707321
2,327150,0,327150,0.0000000000
2,245727,1,245828,-0.0004110252
2,245727,2,488894,-0.9895819344
2,245727,3,245872,-0.0005900857
2,245727,0,245727,0.0000000000
2,283895,1,284011,-0.0004086018
2,283895,2,562796,-0.9824089892
2,283895,3,284040,-0.0005107522
2,283895,0,283895,0.0000000000
2,250322,1,250428,-0.0004234546
2,250322,2,497582,-0.9877677551
2,250322,3,250468,-0.0005832488
2,250322,0,250322,0.0000000000
2,265135,1,265246,-0.0004186546
2,265135,2,526832,-0.9870330209
2,265135,3,265280,-0.0005468912
2,265135,0,265135,0.0000000000
2,289747,1,289863,-0.0004003493
2,289747,2,575956,-0.9877893473
2,289747,3,289892,-0.0005004366
2,289747,0,289747,0.0000000000
2,292972,1,292984,-0.0000409595
2,292972,2,581602,-0.9851794711
2,292972,3,293116,-0.0004915145
2,292972,0,292972,0.0000000000
2,209404,1,209495,-0.0004345667
2,209404,2,416482,-0.9888922848
2,209404,3,209548,-0.0006876659
2,209404,0,209404,0.0000000000
2,258223,1,258329,-0.0004104979
2,258223,2,513398,-0.9881962490
2,258223,3,258368,-0.0005615302
2,258223,0,258223,0.0000000000
2,255212,1,255318,-0.0004153410
2,255212,2,507944,-0.9902825886
2,255212,3,255356,-0.0005642368
2,255212,0,255212,0.0000000000
2,202625,1,202716,-0.0004491055
2,202625,2,403380,-0.9907711289
2,202625,3,202768,-0.0007057372
2,202625,0,202625,0.0000000000
2,290618,1,290724,-0.0003647400
2,290618,2,576800,-0.9847359764
2,290618,3,290764,-0.0005023777
2,290618,0,290618,0.0000000000
2,217022,1,217118,-0.0004423515
2,217022,2,431558,-0.9885449401
2,217022,3,217164,-0.0006543115
2,217022,0,217022,0.0000000000
2,241428,1,241489,-0.0002526633
2,241428,2,479942,-0.9879301489
2,241428,3,241572,-0.0005964511
2,241428,0,241428,0.0000000000
2,185107,1,184764,0.0018529823
2,185107,2,367604,-0.9859000470
2,185107,3,185076,0.0001674707
2,185107,0,185107,0.0000000000
2,255573,1,255679,-0.0004147543
2,255573,2,508030,-0.9878077888
2,255573,3,255720,-0.0005751781
2,255573,0,255573,0.0000000000
2,310137,1,310250,-0.0003643551
2,310137,2,616296,-0.9871734105
2,310137,3,310288,-0.0004868816
2,310137,0,310137,0.0000000000
2,222115,1,222211,-0.0004322085
2,222115,2,441314,-0.9868716656
2,222115,3,222256,-0.0006348063
2,222115,0,222115,0.0000000000
2,230261,1,230362,-0.0004386327
2,230261,2,457878,-0.9885173781
2,230261,3,230404,-0.0006210344
2,230261,0,230261,0.0000000000
2,269643,1,269754,-0.0004116554
2,269643,2,535676,-0.9866119276
2,269643,3,269788,-0.0005377481
2,269643,0,269643,0.0000000000
2,224692,1,224788,-0.0004272515
2,224692,2,446986,-0.9893276129
2,224692,3,224836,-0.0006408773
2,224692,0,224692,0.0000000000
2,243253,1,243354,-0.0004152056
2,243253,2,483806,-0.9889004452
2,243253,3,243400,-0.0006043091
2,243253,0,243253,0.0000000000
2,238695,1,238762,-0.0002806929
2,238695,2,474442,-0.9876495109
2,238695,3,238836,-0.0005907120
2,238695,0,238695,0.0000000000
2,270538,1,270649,-0.0004102936
2,270538,2,537558,-0.9869962815
2,270538,3,270684,-0.0005396654
2,270538,0,270538,0.0000000000
2,231682,1,231783,-0.0004359424
2,231682,2,460752,-0.9887259261
2,231682,3,231824,-0.0006129091
2,231682,0,231682,0.0000000000
2,291261,1,291281,-0.0000686669
2,291261,2,578890,-0.9875300847
2,291261,3,291408,-0.0005047020
2,291261,0,291261,0.0000000000
2,253728,1,253834,-0.0004177702
2,253728,2,503894,-0.9859613444
2,253728,3,253872,-0.0005675369
2,253728,0,253728,0.0000000000
2,275448,1,275559,-0.0004029799
2,275448,2,547880,-0.9890505649
2,275448,3,275592,-0.0005227847
2,275448,0,275448,0.0000000000
2,276492,1,276603,-0.0004014583
2,276492,2,549244,-0.9864733880
2,276492,3,276636,-0.0005208107
2,276492,0,276492,0.0000000000
2,269786,1,269860,-0.0002742915
2,269786,2,535142,-0.9835795779
2,269786,3,269932,-0.0005411697
2,269786,0,269786,0.0000000000
2,324400,1,324423,-0.0000709001
2,324400,2,644190,-0.9857891492
2,324400,3,324552,-0.0004685573
2,324400,0,324400,0.0000000000
2,281784,1,281859,-0.0002661613
2,281784,2,559522,-0.9856414843
2,281784,3,281928,-0.0005110297
2,281784,0,281784,0.0000000000
2,348081,1,348156,-0.0002154671
2,348081,2,690630,-0.9841071475
2,348081,3,348028,0.0001522634
2,348081,0,348081,0.0000000000
2,286861,1,286900,-0.0001359543
2,286861,2,568414,-0.9814962647
2,286861,3,286996,-0.0004706112
2,286861,0,286861,0.0000000000
2,353361,1,353368,-0.0000198098
2,353361,2,700894,-0.9835069518
2,353361,3,352364,0.0028214772
2,353361,0,353361,0.0000000000
2,219052,1,219148,-0.0004382521
2,219052,2,435772,-0.9893541260
2,219052,3,219196,-0.0006573782
2,219052,0,219052,0.0000000000
2,267443,1,267554,-0.0004150417
2,267443,2,531056,-0.9856791915
2,267443,3,267588,-0.0005421716
2,267443,0,267443,0.0000000000
2,305030,1,305151,-0.0003966823
2,305030,2,605820,-0.9860997279
2,305030,3,305184,-0.0005048684
2,305030,0,305030,0.0000000000
2,337673,1,337780,-0.0003168746
2,337673,2,670430,-0.9854415366
2,337673,3,337824,-0.0004471782
2,337673,0,337673,0.0000000000
2,252968,1,253074,-0.0004190253
2,252968,2,502414,-0.9860772904
2,252968,3,253112,-0.0005692420
2,252968,0,252968,0.0000000000
2,228964,1,229060,-0.0004192799
2,228964,2,455366,-0.9888104680
2,228964,3,229108,-0.0006289198
